fecha,HORA declarada,OperadOR,Pais_Accidente,Cantidad de rutas,all_aboard,cantidad de fallecidos,Cause,Cause_Category,desconocido,errores_humanos,fallas_gestion_trafico,fallos_equipos,problemas_disenio,problemas_fabricacion,problemas_mantenimiento,problemas_meteorologicos
1953-09-16,08:34:00,American Airlines,United States,1,28,28,"['airport', 'approach', 'failure', 'fog', 'landing', 'weather']",fallas_gestion_trafico;errores_humanos;fallos_equipos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1953-09-25,10:10:00,Devlet Hava Yollari,Türkiye,1,21,5,"['engine', 'fire', 'stalled', 'takeoff']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1953-09-28,16:18:00,Resort Airlines,United States,1,41,25,"['climb', 'failed', 'failure', 'improper', 'inadequate', 'inspection', 'land', 'maintenance', 'stalled']",problemas_disenio;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;problemas_mantenimiento;errores_humanos;problemas_mantenimiento;fallos_equipos,0,1,0,1,1,0,1,0
1953-10-14,14:54:00,Sabena,Deutschland,1,44,44,"['engine', 'power', 'takeoff']",fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1953-10-17,00:00:00,Compagnie Sila,Vietnam,1,7,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1953-10-19,00:56:00,Eastern Air Lines,United States,1,27,2,"['fog', 'visual']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1953-10-19,07:10:00,Aerovias Contreras,Mexico,1,21,21,['unknown'],desconocido,1,0,0,0,0,0,0,0
1953-10-27,11:18:00,Aeroflot,Russia,1,32,22,"['airport', 'icing', 'snow', 'stalled']",fallas_gestion_trafico;problemas_meteorologicos;problemas_meteorologicos;fallos_equipos,0,0,1,1,0,0,0,1
1953-10-29,08:44:00,British Commonwealth Pacific Airlines,United States,1,19,19,"['airport', 'approach', 'broke', 'failure', 'fog', 'instrument', 'mountain', 'prescribed', 'procedures', 'wreckage']",fallas_gestion_trafico;errores_humanos;problemas_mantenimiento;fallos_equipos;problemas_meteorologicos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;fallos_equipos,0,1,1,1,0,0,1,1
1953-10-31,00:30:00,Aeroflot,Russia,1,16,15,"['approach', 'improperly', 'landing', 'procedures', 'stalled', 'weather']",errores_humanos;errores_humanos;errores_humanos;errores_humanos;fallos_equipos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1953-11-03,00:00:00,Lloyd Aereo Boliviano,Bolivia,1,28,28,"['approach', 'mountains']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1953-11-11,17:30:00,Military - Royal Air Force,United Kingdom,1,10,10,['training'],errores_humanos,0,1,0,0,0,0,0,0
1953-12-04,17:00:00,Aviaco,spain,1,33,23,"['mountain', 'weather']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1953-12-12,03:25:00,Indian Airlines,India,1,14,13,"['engine', 'fire', 'gear', 'landing', 'power']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;problemas_mantenimiento,0,1,0,1,0,0,1,0
1953-12-15,00:00:00,Aviateca,Guatemala,1,2,2,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1953-12-15,00:00:00,Misair,Egypt,1,6,6,"['airport', 'takeoff']",fallas_gestion_trafico,0,0,1,0,0,0,0,0
1953-12-17,06:50:00,Military - U.S. Air Force,United States,1,16,11,"['engine', 'landing']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1953-12-19,18:55:00,Sabena,Schweiz,1,44,1,"['approach', 'procedures', 'weather']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1953-12-21,00:00:00,Syrian Airways,Syria,1,15,9,unknown,,0,0,0,0,0,0,0,0
1954-01-02,00:00:00,Ariana Afghan Airlines,Afghanistan,1,21,21,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-01-05,00:00:00,Devlet Hava Yollari,Türkiye,1,10,4,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1954-01-06,17:20:00,Military -Royal Air Force,United Kingdom,1,17,16,['snow'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1954-01-10,11:05:00,British Overseas Airways,Italia,1,35,35,"['broke', 'design', 'fatigue', 'flaw']",problemas_mantenimiento;problemas_disenio;problemas_disenio;problemas_disenio,0,0,0,0,1,0,1,0
1954-01-11,06:15:00,AVIANCA,Colombia,1,21,21,"['clouds', 'mountain', 'night', 'weather']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1954-01-12,13:55:00,Czech Airlines,Czechia,1,18,13,"['chimney', 'climb', 'collision', 'snow', 'stalled', 'telephone']",errores_humanos;problemas_disenio;problemas_meteorologicos;fallos_equipos,0,1,0,1,1,0,0,1
1954-01-13,00:00:00,Military - U.S. Air Force,United States,1,1,1,"['airport', 'land']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1954-01-14,11:50:00,Philippine Air Lines,Italia,1,16,16,"['engines', 'fire', 'landing', 'turbulence', 'wing']",fallos_equipos;fallos_equipos;errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,0,1,1,0,0,1
1954-01-20,07:08:00,Zantop Air Transport,United States,1,3,3,"['approach', 'ice']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1954-02-01,13:50:00,Military - U.S. Air Force,Japan,1,35,35,['fire'],fallos_equipos,0,0,0,1,0,0,0,0
1954-02-05,00:00:00,Military - U.S. Air Force,United States,1,16,10,['broke'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1954-02-12,00:00:00,Military - Royal Air Force,Malta,1,10,10,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-02-25,11:00:00,Indian Airlines,India,1,3,3,['test'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1954-02-26,10:32:00,Western Airlines,United States,1,9,9,"['icing', 'turbulence', 'weather']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1954-03-04,14:30:00,Military - U.S. Air Force,France,1,20,20,"['mountain', 'prescribed', 'snow', 'wind']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1954-03-13,00:00:00,Aigle Azur,Deutschland,1,999,999,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1954-03-13,14:34:00,British Overseas Airways,Singapore,1,40,33,"['fatigue', 'fire', 'improper', 'landing', 'procedures']",problemas_disenio;fallos_equipos;errores_humanos;errores_humanos;errores_humanos,0,1,0,1,1,0,0,0
1954-03-14,04:20:00,Queensland Airlines,Australia,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-03-19,22:30:00,Military - U.S. Air Force,United States,1,18,18,"['fatigue', 'maintain', 'night', 'visibility']",problemas_disenio;problemas_mantenimiento;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,1,0,1,1
1954-03-26,00:00:00,Aeronaves de Mexico,Mexico,1,18,18,"['burned', 'landing', 'mountains', 'storm']",fallos_equipos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1954-04-03,13:40:00,Devlet Hava Yollari,Türkiye,1,25,25,"['exploded', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1954-04-04,00:00:00,Autrex,Vietnam,1,4,4,['approach'],errores_humanos,0,1,0,0,0,0,0,0
1954-04-08,20:04:00,"South African Airways, leased from British Overseas Airways",Italia,1,21,21,"['broke', 'design', 'fatigue', 'flaw']",problemas_mantenimiento;problemas_disenio;problemas_disenio;problemas_disenio,0,0,0,0,1,0,1,0
1954-04-08,10:03:00,Trans Canada Air Lines / RCAF,Canada,2,36,36,"['collision', 'failure', 'maintain', 'proper']",fallos_equipos;problemas_mantenimiento;errores_humanos,0,1,0,1,0,0,1,0
1954-04-13,13:10:00,LAN,Chile,1,14,14,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-04-13,00:00:00,Societe Indochinoise de Raviteillement,Laos,1,23,16,"['burned', 'stalled', 'takeoff']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1954-04-23,21:25:00,Aerolineas Argentinas,Argentina,1,25,25,"['approach', 'fatigue', 'mountain', 'prescribed']",errores_humanos;problemas_disenio;errores_humanos;errores_humanos,0,1,0,0,1,0,0,0
1954-04-30,09:18:00,Darbhanga Aviation,India,1,11,5,"['airport', 'engine', 'failed', 'failure', 'improper', 'maintain', 'procedural', 'stalled', 'takeoff', 'tree']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;problemas_mantenimiento;errores_humanos;fallos_equipos;errores_humanos,0,1,1,1,0,0,1,0
1954-05-22,09:23:00,New Zealand National Airways,New Zealand,1,28,3,"['engines', 'failed', 'fuel', 'trees', 'wrong']",fallos_equipos;fallos_equipos;problemas_mantenimiento;problemas_meteorologicos;errores_humanos,0,1,0,1,0,0,1,1
1954-05-31,00:00:00,Transportes Aereos Nacionales,Brazil,1,19,19,"['error', 'navigational']",fallos_equipos;fallas_gestion_trafico,0,0,1,1,0,0,0,0
1954-06-03,00:00:00,Sabena,Slovenia,1,4,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-06-04,11:00:00,Varig,Brazil,1,3,3,['takeoff'],,0,0,0,0,0,0,0,0
1954-06-08,00:00:00,Soc. de Tr. Aériens d'Extrême Orient,Vietnam,1,4,4,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-06-19,23:00:00,Swissair,United Kingdom,1,9,3,"['fuel', 'lack', 'negligence']",problemas_mantenimiento;errores_humanos;errores_humanos,0,1,0,0,0,0,1,0
1954-07-02,12:00:00,Military - Brazilian Air Force,Brazil,1,24,24,"['engine', 'failure', 'takeoff']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1954-07-23,08:45:00,Cathay Pacific Airways,China,1,18,10,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1954-08-08,15:40:00,Alaska Airlines,United States,1,2,2,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1954-08-09,02:40:00,AVIANCA,Portugal,2,30,30,"['climb', 'error', 'failure', 'mountains', 'prescribed', 'procedure', 'takeoff', 'weather']",problemas_disenio;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,1,0,0,1
1954-08-12,00:00:00,Autrex,Vietnam,1,3,3,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-08-16,00:00:00,Air Vietnam (South Vietnam),Laos,1,55,47,"['engine', 'failure', 'landing']",fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1954-08-22,17:03:00,Braniff Airlines,United States,1,19,12,"['rain', 'thunderstorm', 'thunderstorms', 'winds']",problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1954-08-23,11:35:00,KLM Royal Dutch Airlines,North Sea,1,21,21,['rain'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1954-08-26,10:50:00,Aeroflot,Russia,1,27,26,"['mountains', 'navigation']",errores_humanos;fallas_gestion_trafico,0,1,1,0,0,0,0,0
1954-08-27,22:11:00,Military - U.S. Air Force,in,1,27,26,"['gear', 'landing', 'practice']",fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1954-09-05,02:39:00,KLM Royal Dutch Airlines,Ireland,1,56,28,"['airport', 'failure', 'fuel', 'gear', 'instrument', 'takeoff']",fallas_gestion_trafico;fallos_equipos;problemas_mantenimiento;fallos_equipos;fallos_equipos,0,0,1,1,0,0,1,0
1954-09-12,20:08:00,Cruzeiro,Brazil,1,26,6,"['engine', 'lack', 'power', 'visibility']",fallos_equipos;errores_humanos;problemas_mantenimiento;problemas_meteorologicos,0,1,0,1,0,0,1,1
1954-09-15,00:00:00,Misrair,Egypt,1,4,3,"['stalled', 'test']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1954-09-27,00:57:00,Aeroflot,Russia,1,29,29,"['error', 'fog', 'land', 'landing']",fallos_equipos;problemas_meteorologicos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,1
1954-10-24,17:50:00,Military - U.S. Air Force,Italia,1,21,21,"['instrument', 'mountains']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1954-10-28,00:10:00,Aeroflot,Russia,1,16,16,"['error', 'winds']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1954-10-30,01:00:00,Military - U.S. Navy,United States,1,42,42,['wreckage'],fallos_equipos,0,0,0,1,0,0,0,0
1954-10-31,15:10:00,TAA,Australia,1,8,3,"['error', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1954-11-16,00:00:00,TAM (Brazil),Peru,2,24,24,['wreckage'],fallos_equipos,0,0,0,1,0,0,0,0
1954-11-30,11:15:00,Northeast Airlines,United States,1,7,2,"['approach', 'instrument', 'premature']",errores_humanos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1954-12-04,00:00:00,Air Laos,Laos,1,29,29,['unknown'],desconocido,1,0,0,0,0,0,0,0
1954-12-12,23:04:00,Ceskoslovenské Aerolinie,Slovakia,1,4,4,"['approach', 'land', 'system', 'wrong']",errores_humanos;errores_humanos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1954-12-18,14:00:00,Linee Aeree Italiane,United States,1,32,26,"['airport', 'approach', 'fatigue', 'landing']",fallas_gestion_trafico;errores_humanos;problemas_disenio;errores_humanos,0,1,1,0,1,0,0,0
1954-12-18,00:00:00,Linea Aeropostal Venezolana,Venezuela,1,2,2,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1954-12-22,23:00:00,Johnson Flying Service,United States,1,28,10,"['fuel', 'inadequate', 'supervision', 'training']",problemas_mantenimiento;errores_humanos;errores_humanos;errores_humanos,0,1,0,0,0,0,1,0
1954-12-25,00:00:00,British Overseas Airways,United Kingdom,2,36,28,"['approach', 'error', 'land', 'landing']",errores_humanos;fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1954-12-31,00:00:00,Aeroflot,Russia,1,17,17,"['airport', 'takeoff']",fallas_gestion_trafico,0,0,1,0,0,0,0,0
1955-01-01,00:00:00,Military - US Air Force,United States,1,12,12,"['airport', 'landing']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1955-01-11,21:00:00,Military -Royal Air Force,Ireland,1,18,18,['training'],errores_humanos,0,1,0,0,0,0,0,0
1955-01-12,09:05:00,Trans World Airlines / Castleton Inc.,United States,2,15,15,"['airport', 'collision', 'communication']",fallas_gestion_trafico;fallas_gestion_trafico,0,0,1,0,0,0,0,0
1955-01-15,00:05:00,Ontario Hydro,Canada,2,5,1,"['blew', 'ice', 'landed', 'landing', 'rain', 'wing']",problemas_mantenimiento;problemas_meteorologicos;errores_humanos;errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,0,0,1,0,1,1
1955-01-19,16:25:00,United Air Lines,United States,1,39,0,"['climb', 'inspection', 'landing', 'maintenance', 'power', 'stalled']",problemas_disenio;problemas_mantenimiento;errores_humanos;problemas_mantenimiento;problemas_mantenimiento;fallos_equipos,0,1,0,1,1,0,1,0
1955-01-31,00:00:00,Interamericana de Aviacion,Colombia,1,5,5,['land'],errores_humanos,0,1,0,0,0,0,0,0
1955-02-02,03:50:00,Indian Airlines,India,1,10,10,"['night', 'takeoff']",problemas_meteorologicos,0,0,0,0,0,0,0,1
1955-02-05,10:04:00,West African Airways,Nigeria,1,13,13,"['design', 'failed', 'failure', 'fatigue', 'flaw', 'wing']",problemas_disenio;fallos_equipos;fallos_equipos;problemas_disenio;problemas_disenio;problemas_disenio,0,0,0,1,1,0,0,0
1955-02-13,19:53:00,Sabena,Italia,1,29,29,"['approach', 'error', 'failure', 'mountain', 'navigational']",errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;fallas_gestion_trafico,0,1,1,1,0,0,0,0
1955-02-19,07:31:00,Trans World Airlines,United States,1,16,16,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1955-02-23,09:20:00,Central African Airways,Zimbabwe,1,26,1,"['engine', 'fire', 'gear', 'land', 'landing']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1955-02-26,15:50:00,de Havilland Dove,Argentina,1,7,6,"['airport', 'engine']",fallas_gestion_trafico;fallos_equipos,0,0,1,1,0,0,0,0
1955-03-06,00:00:00,REAL,Brazil,1,21,5,"['burned', 'error', 'failure', 'gear', 'improper', 'landing']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1955-03-07,00:00:00,Private,Mexico,1,6,6,"['engine', 'night']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1955-03-08,13:40:00,Mexicana,Mexico,1,26,26,['airport'],fallas_gestion_trafico,0,0,1,0,0,0,0,0
1955-03-09,15:15:00,AVIANCA,Colombia,1,8,8,['wreckage'],fallos_equipos,0,0,0,1,0,0,0,0
1955-03-20,22:36:00,American Airlines,United States,1,35,13,"['approach', 'inattention', 'land']",errores_humanos;errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1955-03-22,02:03:00,Military - U.S. Navy,United States,1,66,66,"['error', 'land', 'navigational']",fallos_equipos;errores_humanos;fallas_gestion_trafico,0,1,1,1,0,0,0,0
1955-03-26,11:12:00,Pan American World Airways,United States,1,23,4,"['broke', 'difficulties', 'engine', 'failure', 'maintain', 'power']",problemas_mantenimiento;errores_humanos;fallos_equipos;fallos_equipos;problemas_mantenimiento;problemas_mantenimiento,0,1,0,1,0,0,1,0
1955-04-02,00:00:00,Aaxico Airlines,United States,1,2,2,['thunderstorm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1955-04-04,15:55:00,United Air Lines,United States,1,3,3,"['engines', 'power', 'unintentional']",fallos_equipos;problemas_mantenimiento;errores_humanos,0,1,0,1,0,0,1,0
1955-04-11,17:30:00,Air India,Malaysia,1,19,19,"['airport', 'electrical', 'explosion', 'failure', 'fire', 'hydraulic', 'terrorism', 'wing']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;problemas_meteorologicos;problemas_disenio,0,0,1,1,1,0,0,1
1955-04-18,00:00:00,Union des Transportes Aeriens,United States,1,14,12,['wreckage'],fallos_equipos,0,0,0,1,0,0,0,0
1955-05-18,11:56:00,East African Airways,Kenya,1,20,20,"['failure', 'prescribed', 'procedures']",fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1955-05-21,00:00:00,Linea Aeropostal Venezolana,Venezuela,1,16,4,['unknown'],desconocido,1,0,0,0,0,0,0,0
1955-05-26,14:27:00,Associated Airways,Canada,2,2,2,"['instrument', 'landing', 'takeoff']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1955-06-03,00:00:00,Union Aéromaritime de Transport,Cameroon,1,3,3,['land'],errores_humanos,0,1,0,0,0,0,0,0
1955-06-16,01:15:00,Panair do Brasil,Paraguay,1,24,16,"['approach', 'fatigue', 'instrument', 'prescribed', 'procedure']",errores_humanos;problemas_disenio;fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,1,0,0,0
1955-06-18,00:00:00,Tigres Voladores,Mexico,1,39,18,"['engine', 'fire', 'takeoff', 'trees']",fallos_equipos;fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1955-07-14,15:45:00,Lineas Areas Unidas,Mexico,1,22,22,"['airport', 'mountainous']",fallas_gestion_trafico;errores_humanos,0,1,1,0,0,0,0,0
1955-07-17,06:24:00,Braniff Airlines,United States,1,43,22,"['airport', 'approach', 'instrument', 'visual']",fallas_gestion_trafico;errores_humanos;fallos_equipos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1955-07-27,07:38:00,El Al,Bulgaria,1,58,58,"['error', 'navigational', 'shot', 'thunderstorm']",fallos_equipos;fallas_gestion_trafico;errores_humanos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1955-08-04,12:23:00,American Airlines,United States,1,30,30,"['broke', 'engine', 'fire', 'landing', 'wing']",problemas_mantenimiento;fallos_equipos;fallos_equipos;errores_humanos;problemas_disenio,0,1,0,1,1,0,1,0
1955-08-05,15:18:00,Aeroflot,Russia,1,25,25,"['engine', 'fire', 'fuel']",fallos_equipos;fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1955-08-11,14:20:00,Military - U.S. Air Force / Military - U.S. Air Force,United States,1,67,67,['engine'],fallos_equipos,0,0,0,1,0,0,0,0
1955-08-26,08:00:00,Cruzeiro,Brazil,1,13,13,"['failure', 'mountain']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1955-08-30,00:00:00,Kalinga Airlines,Nepal,1,3,2,['stalled'],fallos_equipos,0,0,0,1,0,0,0,0
1955-09-02,00:00:00,Union of Burma Airways,Myanmar,1,12,12,['unknown'],desconocido,1,0,0,0,0,0,0,0
1955-09-08,07:57:00,Currey Air Transport,United States,1,33,2,"['engine', 'failure', 'landing', 'stalled', 'takeoff', 'visual']",fallos_equipos;fallos_equipos;errores_humanos;fallos_equipos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1955-09-10,00:00:00,Societe France Hydro,Cameroon,1,16,16,"['mountains', 'turbulence', 'wing']",errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,0,0,1,0,0,1
1955-09-17,00:50:00,Pacific Western Airlines,Canada,2,6,2,"['engine', 'failed', 'failure', 'maintain']",fallos_equipos;fallos_equipos;fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1955-09-22,00:23:00,British Overseas Airways,Libya,1,47,15,"['error', 'failed', 'landed', 'landing', 'trees']",fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1955-09-24,20:48:00,Flying Tiger Line,United States,2,5,3,"['engines', 'faulty', 'fuel', 'management', 'power', 'system']",fallos_equipos;problemas_mantenimiento;problemas_mantenimiento;fallas_gestion_trafico;problemas_mantenimiento;fallos_equipos,0,0,1,1,0,0,1,0
1955-09-29,13:10:00,Associated Airways,Canada,2,2,1,['fuel'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1955-10-02,00:00:00,Faucett,Peru,1,35,19,"['engine', 'fire', 'landing', 'mountains']",fallos_equipos;fallos_equipos;errores_humanos;errores_humanos,0,1,0,1,0,0,0,0
1955-10-06,07:26:00,United Air Lines,United States,1,66,66,"['cloud', 'failed', 'faulty']",problemas_meteorologicos;fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,1
1955-10-10,15:40:00,JAT Yugoslav Airlines,Austria,1,29,7,"['approach', 'error', 'prescribed']",errores_humanos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1955-11-01,19:03:00,United Air Lines,United States,1,44,44,"['airport', 'bomb', 'land', 'mountains']",fallas_gestion_trafico;errores_humanos;errores_humanos;errores_humanos,0,1,1,0,0,0,0,0
1955-11-17,00:00:00,Military - U.S. Air Force,United States,1,14,14,['storm'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1955-11-17,23:59:00,Peninsular,United States,1,74,28,"['error', 'failure', 'improperly', 'maintenance', 'takeoff']",fallos_equipos;fallos_equipos;errores_humanos;problemas_mantenimiento,0,1,0,1,0,0,1,0
1955-11-20,18:59:00,Military - US Air Force,Japan,1,11,10,"['airport', 'electrical', 'engine', 'malfunction']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;fallos_equipos,0,0,1,1,0,0,0,0
